keyword,lang,cid,main_img,post_sj,sumry,com_ctgry_sn,lang_code_id,traffic_adres,traffic_new_adres
쇼핑,ja,JPPw8jvg2,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81848&fileTy=MEDIA&fileNo=1&thumbTy=M,モダンハウス ニューコンセプトストア ニューコア　カンナム(江南)店,多様な住空間とグローバルリビング商品を直接体験できる体験型ライフスタイルショップ,Cn0t1e0,ja,서울 서초구 잠원동 70,ソウル市ソチョ(瑞草)区チャモォンロ37-48 ニューコアアウトレットカンナム(江南)店1館4階
쇼핑,ja,JPP8ymdnz,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81809&fileTy=MEDIA&fileNo=1&thumbTy=M,SEOUL MY SOUL カンナム駅店,ソウルの感性と文化が詰まった多彩な公式グッズを取り揃えたお土産ショップ,Cn0t1e0,ja,서울 강남구 역삼동 858,ソウル市カンナム(江南)区カンナムデロ388-2 カンナム(ハルプラント歯科)駅地下商店街A-8、9号
쇼핑,ja,JPP19pl3n,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81365&fileTy=MEDIA&fileNo=1&thumbTy=M,MUSINSA KICKS ソンス(聖水),多様なブランドのシューズを実際に試着し、スマートに比較・購入できるソンスドン(聖水洞)のシューズ専門セレクトショップ,Cn0t1e0,ja,ソウル市ソンドン(城東)区ソンスイロ96 B1-2F,ソウル市ソンドン(城東)区ソンスイロ96 B1-2F
쇼핑,ja,JPPmwrtiq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81359&fileTy=MEDIA&fileNo=1&thumbTy=M,ニュニュハウス ソンス駅店,ファッション・リビング・ギフト雑貨をリーズナブルな価格で買える、キッチュなセンスあふれるライフスタイルショップ,Cn0t1e0,ja,ソウル市ソンドン(城東)区ソンスイロ93 B1-3F,ソウル市ソンドン(城東)区ソンスイロ93 B1-3F
쇼핑,ja,JPPkptqaw,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81353&fileTy=MEDIA&fileNo=1&thumbTy=M,ちいかわショップ アイパークモール ヨンサン(龍山)店,大人気キャラクター「ちいかわ」の公式グッズに出会えるキャラクター専門ショップ,Cn0t1e0,ja,ソウル市ヨンサン(龍山)区ハンガンデロ23ギル55 リビングパーク3階,ソウル市ヨンサン(龍山)区ハンガンデロ23ギル55 リビングパーク3階
쇼핑,zh,CNP0c1dl9,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82175&fileTy=MEDIA&fileNo=1&thumbTy=M,辛拉面面食 The Factory,为纪念辛拉面40周年而在圣水洞开设的方便面快闪店,Cn0t1e0,zh-CN,首尔市城东区圣水一路4街52,首尔市城东区圣水一路4街52
쇼핑,zh,CNPbop9e1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82169&fileTy=MEDIA&fileNo=1&thumbTy=M,北村健康博物馆药店,在北村桂洞街将药品、美妆与健康管理集于一处的两层健康药店,Cn0t1e0,zh-CN,首尔市钟路区桂洞街33-2 1~2楼,首尔市钟路区桂洞街33-2 1~2楼
쇼핑,zh,CNPziwp2z,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81748&fileTy=MEDIA&fileNo=1&thumbTy=M,MEDIKING药店,龙山电子商业街新地标，韩国国内规模最大、面积达800坪的大型药店,Cn0t1e0,zh-CN,서울 용산구 한강로3가 16-9,首尔市龙山区青坡路74 电子商业街（电子乐园）1楼
쇼핑,zh,CNPnew3no,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81737&fileTy=MEDIA&fileNo=1&thumbTy=M,大创EASTERN SQUARE江东千户店,大创卖场坐落于江东EASTERN SQUARE，是首尔规模最大的门店,Cn0t1e0,zh-CN,서울 강동구 천호동 580,首尔市江东区奥林匹克路78街60 地下1层
쇼핑,zh,CNP3o3i2c,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81731&fileTy=MEDIA&fileNo=1&thumbTy=M,GENTLE MONSTER HAUS NOWHERE SEOUL,GENTLE MONSTER打造的未来感零售空间,Cn0t1e0,zh-CN,서울 성동구 성수동2가 261,首尔市城东区纛岛路433
쇼핑,zh,CNPw8jvg2,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81848&fileTy=MEDIA&fileNo=1&thumbTy=M,MODERN HOUSE新概念门店NEW CORE江南店,可以亲身体验多样居住空间和全球家居产品的生活方式家居卖场,Cn0t1e0,zh-CN,서울 서초구 잠원동 70,首尔市瑞草区蚕院路37-48 NewCore Outlet江南店1馆4楼
쇼핑,zh,CNP8ymdnz,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81809&fileTy=MEDIA&fileNo=1&thumbTy=M,Seoul My Soul江南店,可以选购承载首尔情怀和文化的各类官方周边的纪念品商店,Cn0t1e0,zh-CN,서울 강남구 역삼동 858,首尔市江南区江南大路388-2 江南站地下商业街A-8、9号
쇼핑,zh,CNP19pl3n,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81365&fileTy=MEDIA&fileNo=1&thumbTy=M,MUSINSA KICKS圣水店,这是圣水洞鞋类专业集合店，店内汇集多个品牌鞋款，可上脚试穿，轻松对比挑选、理智选购,Cn0t1e0,zh-CN,首尔市城东区圣水二路96 B1-2F,首尔市城东区圣水二路96 B1-2F
쇼핑,zh,CNPmwrtiq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81359&fileTy=MEDIA&fileNo=1&thumbTy=M,NYUNYU HOUSE圣水站店,一家充满俏皮治愈氛围的生活方式集合店，平价高性价比选购服饰、家居好物、礼品小配饰,Cn0t1e0,zh-CN,首尔市城东区圣水二路93 B1-3F,首尔市城东区圣水二路93 B1-3F
쇼핑,zh,CNPkptqaw,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81353&fileTy=MEDIA&fileNo=1&thumbTy=M,吉伊卡哇卖场I Park购物中心龙山店,可选购、体验人气卡通IP吉伊卡哇官方周边的卡通形象专门店,Cn0t1e0,zh-CN,首尔市龙山区汉江大路23街55 Living Park 3楼,首尔市龙山区汉江大路23街55 Living Park 3楼
숙박,ko,KOPvmf745,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79688&fileTy=MEDIA&fileNo=1&thumbTy=M,리재 서울,한양도성이 집 앞에 펼쳐진 곳에 위치한 단독 주택 숙소,Ch4v8z7,ko,서울 중구 광희동2가 151,서울 중구 퇴계로68길 14 (광희동2가)
숙박,ko,KOP54ay57,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=74819&fileTy=MEDIA&fileNo=1&thumbTy=M,수락휴 트리하우스,전국 최초 도심형 자연휴양림,Ch4v8z7,ko,서울 노원구 상계동 9,"서울 노원구 덕릉로145길 108 (상계동, 수락 휴)"
숙박,ko,KOPrb2d9e,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=68575&fileTy=MEDIA&fileNo=1&thumbTy=M,스테이 다반사,"아담한 정원과 하늘을 보며 노천을 즐기고, 직접 우린 차를 마시며 독서하기 좋은곳",Ch4v8z7,ko,서울 종로구 체부동 146,서울 종로구 자하문로1다길 6-11 (체부동)
숙박,ko,KOPx17ry7,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=61085&fileTy=MEDIA&fileNo=1&thumbTy=M,호텔 포코 성수,"호텔 포코 성수는  빠르고 복잡한 도심 속에서 도심 속 아지트를 지향하는 라이프스타일 호텔입니다. 성수역 3번출구에서 도보 2분 거리에 위치하며, 서울숲과의 접근성이 뛰어나 ‘도심 속 숲캉스’를 만끽할 수 있습니다. ",Ce7q5s7,ko,서울 성동구 성수동2가 317-5,"서울 성동구 성수이로 96 (성수동2가, 호텔포코(HOTEL POCO))"
숙박,ko,KOP9dsjmt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=59991&fileTy=MEDIA&fileNo=1&thumbTy=M,안다즈 서울강남,강남의 중심에서 모던한 감각으로 지역의 문화와 감성을 선보이는 럭셔리 라이프스타일 호텔,Ce7q5s7,ko,서울 강남구 신사동 603,"서울 강남구 논현로 854 (신사동, ANdAZ)"
숙박,ko,KOP042851,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42851&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,노스텔지어 블루재,북촌 한옥마을에 자리잡은 고귀한 푸른 한옥,Ce7q5s7,ko,서울 종로구 가회동 177-10,서울 종로구 북촌로8길 1 1층
숙박,ko,KOP042850,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42850&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,누와,"서촌의 주택가 좁은 골목 깊은 곳의 작은 한옥, 누와",Ce7q5s7,ko,서울 종로구 누하동 118-4,서울 종로구 필운대로5나길 3-1 (누하동)
숙박,ko,KOP042849,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42849&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,응정헌,자연을 즐기는 한옥호텔,Ce7q5s7,ko,서울 은평구 진관동 190,서울 은평구 연서로50길 19 (진관동)
숙박,ko,KOP024551,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=24551&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,호텔 카푸치노,강남에 있는 애견동반 가능 호텔,Ce7q5s7,ko,서울 강남구 논현동 206-1,"서울 강남구 봉은사로 155 (논현동, 호텔 카푸치노)"
숙박,ko,KOP024498,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=24498&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,영빈관(신라호텔),"신라호텔 마당에 위치해 있는, 만찬과 결혼식, 이벤트용으로 쓰이는 독특한 공간",Ce7q5s7,ko,서울 중구 장충동2가 202,"서울 중구 동호로 249 (장충동2가, 신라호텔)"
숙박,en,ENPvmf745,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79688&fileTy=MEDIA&fileNo=1&thumbTy=M,Leejae Seoul,"A detached house accommodation located where the Seoul City Wall unfolds right in front of the house.
",Ch4v8z7,en,"14 Toegye-ro 68-gil, Jung-gu, Seoul","14 Toegye-ro 68-gil, Jung-gu, Seoul"
숙박,en,ENP54ay57,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=74819&fileTy=MEDIA&fileNo=1&thumbTy=M,Surak Hyu Treehouse,"The nation's first urban-style forest retreat
",Ch4v8z7,en,"108 Deokrung-ro 145-gil, Nowon-gu, Seoul","108 Deokrung-ro 145-gil, Nowon-gu, Seoul"
숙박,en,ENPrb2d9e,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=68575&fileTy=MEDIA&fileNo=1&thumbTy=M,Stay Davansa,"A perfect spot to enjoy an open-air bath while gazing at the sky and a cozy garden, sipping freshly brewed tea, and reading in peace",Ch4v8z7,en,서울 종로구 체부동 146,"6-11 Jahamun-ro 1da-gil, Jongno-gu, Seoul"
숙박,en,ENPx17ry7,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=61085&fileTy=MEDIA&fileNo=1&thumbTy=M,Hotel Poco Seongsu,"Hotel Poco Seongsu is a lifestyle hotel that aims to provide a safe haven in the fast-paced and bustling city center. Located just a 2-minute walk from Exit 3 of Seongsu Station, it offers excellent a",Ce7q5s7,en,,"96, Seongsui-ro, Seongdong-gu, Seoul, South Korea"
숙박,en,ENP9dsjmt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=59991&fileTy=MEDIA&fileNo=1&thumbTy=M,Andaz Seoul Gangnam,A luxurious lifestyle hotel that showcases the local culture and sensibilities of the area with a modern touch in the heart of Gangnam.,Ce7q5s7,en,,"854, Nonhyeon-ro, Gangnam-gu, Seoul"
숙박,en,ENP042851,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42860&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Nostalgia Bluejae,A noble and blue hanok nestled in Bukchon Hanok Village,Ch4v8z7,en,"177-10 Gahoe-dong, Jongno-gu, Seoul","1st Floor, 1 Bukchon-ro 8-gil, Jongno-gu, Seoul"
숙박,en,ENP042850,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42856&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Nuwa,"Nuwa, a small hanok deep in the narrow alleys of Seochon's residential area",Ce7q5s7,en,"118-4 Nuha-dong, Jongno-gu, Seoul","3-1, Pirundaero 5na-gil, Jongno-gu, Seoul"
숙박,en,ENP042849,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42852&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Eungjeongheon,Enjoying nature in a hanok hotel,Ce7q5s7,en,"190 Jingwan-dong, Eunpyeong-gu, Seoul","19, Yeonseo-ro 50-gil, Eunpyeong-gu, Seoul"
숙박,en,ENP039311,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=39337&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Mangrove Sinseol,Through the renovation of a hotel comes the newest co-living house.,Ct9n1n3,en,"98-24, Sinseol-dong, Dongdaemun-gu, Seoul","22, Wangsan-ro, Dongdaemun-gu, Seoul"
숙박,en,ENP028037,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=78250&fileTy=MEDIA&fileNo=1&thumbTy=M,Vista Walkerhill Seoul,"Located in Achasan, Gwangjin-gu, Vista Walkerhill Seoul is the best place to soak in a hot tub while viewing the wonderful scenery of the Hangang River.",Ce7q5s7,en,"22-1,Gwangjang-dong, Gwangjin-gu, Seoul","177, Walkerhill-ro, Gwangjin-gu, Seoul"
숙박,ja,JPPvmf745,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79688&fileTy=MEDIA&fileNo=1&thumbTy=M,リジェソウル,ハニャン(漢陽)都城が目の前に広がる、一戸建て宿泊施設,Ch4v8z7,ja,서울 중구 광희동2가 151,ソウル市チュン(中)区トェゲロ68ギル14
숙박,ja,JPP54ay57,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=74819&fileTy=MEDIA&fileNo=1&thumbTy=M,スラクヒュツリーハウス,全国初の都心型自然休養林,Ch4v8z7,ja,ソウル市ノウォン(蘆原)区トンヌンロ145ギル108,ソウル市ノウォン(蘆原)区トンヌンロ145ギル108
숙박,ja,JPPrb2d9e,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=68575&fileTy=MEDIA&fileNo=1&thumbTy=M,Stay Davansa,小さな庭と空を眺めながらお風呂を満喫でき、自分で淹れたお茶を飲みながら読書をするのにぴったりの場所。,Ch4v8z7,ja,서울 종로구 체부동 146,ソウル市チョンノ(鐘路)区チャハムンロ1ダギル6-11
숙박,ja,JPPx17ry7,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=61085&fileTy=MEDIA&fileNo=1&thumbTy=M,HOTEL POCO ソンス(聖水),HOTEL POCO ソンス(聖水)は、目まぐるしく都心の中のアジトを目指すライフスタイルホテルです。「ソンス」駅3番出口から徒歩2分の距離に位置し、ソウルの森へのアクセスに優れ、「都心の中の森のバカンス」を満喫することができます。,Ce7q5s7,ja,,ソウル市ソンドン(城東)区ソンスロ96
숙박,ja,JPP9dsjmt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=59991&fileTy=MEDIA&fileNo=1&thumbTy=M,Andaz Seoul Gangnam,カンナム(江南)の地域の文化と感性をモダンなデザインでお届けするラグジュアリーライフスタイルホテル。,Ce7q5s7,ja,,ソウル市カンナム(江南)区ノンヒョンロ854
숙박,ja,JPP042851,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42861&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,ノステルジア ブルージェ(Blue斎),プクチョン(北村)に位置するラグジュアリーな青い韓屋,Ce7q5s7,ja,ソウル鍾路区加会洞177-10,ソウル市チョンノ(鐘路)区北村路8ギル1 1階
숙박,ja,JPP042850,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42857&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,ヌワ(nuwa),ソチョンの住宅街の路地裏にある小さい韓屋、ヌワ(nuwa),Ce7q5s7,ja,ソウル鍾路区ヌハドン118-4,ソウル市チョンノ(鐘路)区ピルンデロ5ナギル3-1
숙박,ja,JPP042849,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42853&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,ウンジョンホン(応鄭軒),大自然の景色を楽しめる韓屋ホテル,Ce7q5s7,ja,ソウルE平区鎮関洞190,ソウル市ウンピョン(恩平)区ヨンソロ50ギル19
숙박,ja,JPP031984,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=77842&fileTy=MEDIA&fileNo=1&thumbTy=M,チェイル(第一)市場,1970年にオープンしたチェイル(第一)市場は衣類、生活用品、総菜、食品などを販売している70以上の店舗が入っています。 ,Ce7q5s7,ja,ソウル市恩平区大棗洞14-1,ソウル市ウンピョン(恩平)区トンイルロ731
숙박,ja,JPP024551,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=24553&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,ホテルカプチーノ,ソウルのダイナミックな南の副都心・カンナム(江南)エリアにあるホテルカプチーノは、新しく、落ち着け、ユニークで、確かな理由のあるホテルを探している外国人観光客やソウル市民のためのもうひとつの家です。,Ce7q5s7,ja,ソウル市江南区論峴洞206-1,ソウル市カンナム(江南)区ポンウンサロ155
숙박,zh,CNPvmf745,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79688&fileTy=MEDIA&fileNo=1&thumbTy=M,利斋首尔,坐拥汉阳都城景致的独栋民宿，推开门即是古城风光。,Ch4v8z7,zh-CN,서울 중구 광희동2가 151,首尔市中区退溪路68街14
숙박,zh,CNP54ay57,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=74819&fileTy=MEDIA&fileNo=1&thumbTy=M,水落休树屋,韩国首个城市中心型自然休养林。,Ch4v8z7,zh-CN,首尔特别市芦原区德陵路145街 108,首尔特别市芦原区德陵路145街 108
숙박,zh,CNPrb2d9e,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=68575&fileTy=MEDIA&fileNo=1&thumbTy=M,STAY DAVANSA,小巧的庭院，抬头可见广阔的天空享受露天时光也是亲自泡茶、静心阅读的好去处。,Ch4v8z7,zh-CN,서울 종로구 체부동 146,首尔钟路区紫霞门路1da街 6-11
숙박,zh,CNP042851,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42862&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Nostalgia Bluejae,北村韩屋村的高贵蓝色砖瓦韩屋,Ce7q5s7,zh-CN,首尔特别市钟路区嘉会洞177-10,首尔特别市钟路区北村路8街1号1楼
숙박,zh,CNP042850,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42858&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Nuwa,西村住宅区狭窄的胡同深处的小韩屋，Nuwa,Ce7q5s7,zh-CN,首尔特别市钟路区努哈洞 118-4,首尔市钟路区弼云大路5街3-1
숙박,zh,CNP042849,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=42854&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,Eungjeongheon,享受自然的韩屋酒店,Ce7q5s7,zh-CN,首尔市恩平区净完洞190号,首尔市恩平区延西路50街 19
숙박,zh,CNP024551,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=24554&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,卡布奇诺酒店,卡布奇诺酒店是每天都会传递新消息与灵感的城市型生活风格住宿设施，欢迎来自世界各地的游客们到访卡布奇诺酒店。,Ce7q5s7,zh-CN,首尔江南区论岘洞 206-1,"首尔江南区奉恩寺路155 (论岘洞,卡布奇诺酒店)"
숙박,zh,CNP024498,https://api.visitseoul.net/comm/getImage?srvcId=POST&parentSn=24501&fileTy=POSTTHUMB&fileNo=1&thumbTy=M&postTy=P,迎宾馆(新罗酒店),迎宾馆位于新罗酒店院里，是举办晚宴与各种活动的特色空间，迎宾馆是传统韩屋样式的2层设施。,Ce7q5s7,zh-CN,首尔特别市中区奬忠洞二街,首尔市中区东湖路249
역사관광,ko,KOP92zc2g,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81274&fileTy=MEDIA&fileNo=1&thumbTy=M,서울 흥천사,"조선을 건국한 태조 이성계가 신덕왕후의 명복을 기원하기 위해 1396년 창건한 왕실 사찰로, 600여 년의 역사를 간직한 서울의 대표적인 전통사찰",Cw1i3e4,ko,서울 성북구 돈암동 595,서울 성북구 흥천사길 29(돈암동)
역사관광,ko,KOPw9eym0,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=80205&fileTy=MEDIA&fileNo=1&thumbTy=M,달마사,서달산이 감싸고 있는 동작구 지역 유일의 전통사찰,Cw1i3e4,ko,서울 동작구 흑석동 산 61-34,"서울 동작구 서달로 50-26 (흑석동, 달마사)"
역사관광,ko,KOPnje8ve,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79944&fileTy=MEDIA&fileNo=1&thumbTy=M,경교장,"대한민국 임시정부의 마지막 청사이자 백범 김구가 서거한 역사적 현장, 경교장",Ci7i9i6,ko,서울 종로구 평동 108-1,서울 종로구 새문안로 29 (강북삼성병원 내)
역사관광,ko,KOPv4bofj,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79923&fileTy=MEDIA&fileNo=1&thumbTy=M,감사의 정원,감사의 정원은 6 ·25 전쟁 참전용사에 대한 감사와 대한민국의 성과와 번영을 되새기는 공간,Ca1z6p7,ko,서울 종로구 세종로 1-68,"서울 종로구 세종대로 지하 172 (세종로, 5호선 광화문역)"
역사관광,ko,KOP0wav1s,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=68939&fileTy=MEDIA&fileNo=2&thumbTy=M,종묘돌담길,종묘 서쪽 담장을 따라 길게 뻗은 고즈넉한 돌담길,Cl1k5b1,ko,서울 종로구 훈정동 1-2,서울 종로구 권농동 104-1
역사관광,ko,KOPfk9nxi,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67948&fileTy=MEDIA&fileNo=1&thumbTy=M,경복궁 집옥재,경복궁 건청궁 서쪽에 위치한 전각으로 고종의 서재,Cl1k5b1,ko,서울 종로구 세종로 1-1,"서울 종로구 사직로 161 (세종로, 경복궁)"
역사관광,ko,KOPldz98j,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67938&fileTy=MEDIA&fileNo=2&thumbTy=M,경복궁 돌담길 ,경복궁을 둘러싸고 있는 돌담길 ,Co2n1h7,ko,서울 종로구 세종로 1-1,"서울 종로구 사직로 161 (세종로, 경복궁)"
역사관광,ko,KOPl8f5md,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67915&fileTy=MEDIA&fileNo=2&thumbTy=M,창덕궁 후원 ,창덕궁 내부에 위치한 조선 시대 궁궐의 정원 ,Ch5t7s7,ko,서울 종로구 와룡동 2-71,"서울 종로구 율곡로 99 (와룡동, 창덕궁)"
역사관광,ko,KOPexzzw3,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67172&fileTy=MEDIA&fileNo=2&thumbTy=M,석굴암,"인왕산 중턱, 치마바위 아래쪽에 자리해있는 석굴암",Cw1i3e4,ko,서울 종로구 옥인동 183-1,서울 종로구 옥인동 산3-14
역사관광,ko,KOPkxi16h,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67111&fileTy=MEDIA&fileNo=1&thumbTy=M,경국사 ,성북구 정릉동 삼각산(북한산) 동쪽 기슭에 있는 절,Cw1i3e4,ko,서울 성북구 정릉동 751,"서울 성북구 보국문로 113-10 (정릉동, 경국사)"
역사관광,en,ENP92zc2g,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81274&fileTy=MEDIA&fileNo=1&thumbTy=M,Seoul Heungcheonsa Temple,"A representative traditional temple in Seoul with over 600 years of history, founded in 1396 as a royal temple by King Taejo (Yi Seong-gye) to pray for the peaceful rest of Queen Sindeok.
",Cw1i3e4,en,"29 Heungcheonsa-gil (Donam-dong), Seongbuk-gu, Seoul","29 Heungcheonsa-gil (Donam-dong), Seongbuk-gu, Seoul"
역사관광,en,ENPw9eym0,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=80205&fileTy=MEDIA&fileNo=1&thumbTy=M,Dalmasa Temple,"The only traditional temple in the Dongjak-gu area, enveloped by Seodalsan Mountain.
",Cw1i3e4,en,"50-26 Seodal-ro, Dongjak-gu, Seoul","50-26 Seodal-ro, Dongjak-gu, Seoul"
역사관광,en,ENPnje8ve,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79944&fileTy=MEDIA&fileNo=1&thumbTy=M,Gyeonggyojang,"The final headquarters of the Provisional Government of the Republic of Korea and the momentous historical site of the assassination of Baekbum Kim Gu.
",Ci7i9i6,en,"29 Saemunan-ro, Jongno-gu, Seoul (Inside Kangbuk Samsung Hospital)","29 Saemunan-ro, Jongno-gu, Seoul (Inside Kangbuk Samsung Hospital)"
역사관광,en,ENPv4bofj,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=79923&fileTy=MEDIA&fileNo=1&thumbTy=M,Garden of Gratitude,"A space to reflect upon the gratitude toward Korean War veterans, as well as the achievements and prosperity of the Republic of Korea.",Ca1z6p7,en,서울 종로구 세종로 1-68,"B172 Sejong-daero, Jongno-gu, Seoul (Sejong-ro, Line 5 Gwanghwamun Station)"
역사관광,en,ENP0wav1s,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=68939&fileTy=MEDIA&fileNo=2&thumbTy=M,Jongmyo Shrine Stonewall Path ,A serene stone wall path stretches along the west wall of Jongmyo Shrine,Cl1k5b1,en,"1-2 Hunjeong-dong, Jongno-gu, Seoul","104-1 Gwonnong-dong, Jongno-gu, Seoul"
역사관광,en,ENPfk9nxi,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67948&fileTy=MEDIA&fileNo=1&thumbTy=M,Gyeongbokgung Palace Jibokjae,"A pavilion located to the west of Geoncheonggung in Gyeongbokgung Palace, used as King Gojong's study",Cl1k5b1,en,"1-1 Sejong-ro, Jongno-gu, Seoul","161 Sajik-ro, Jongno-gu, Seoul"
역사관광,en,ENPldz98j,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67938&fileTy=MEDIA&fileNo=2&thumbTy=M,Gyeongbokgung Stonewall Walkway ,The stonewall path surrounding Gyeongbokgung Palace ,Co2n1h7,en,"1-1 Sejong-ro, Jongno-gu, Seoul","161 Sajik-ro, Jongno-gu, Seoul "
역사관광,en,ENPl8f5md,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=67915&fileTy=MEDIA&fileNo=2&thumbTy=M,Changdeokgung Secret Garden ,A garden of a Joseon Dynasty located inside Changdeokgung Palace ,Ch5t7s7,en,"2-71 Waryong-dong, Jongno-gu, Seoul","99 Yulgok-ro, Jongno-gu, Seoul "
